69052 1 4
A	3200	2004	116	5000
A	4700	2003	101	150000
B	9500	2006	150	80000
A	3950	2008	170	150000
A	5200	2005	101	150000
A	4500	2002	150	150000
B	26200	2007	387	125000
A	5400	2001	163	150000
B	4900	2011	120	90000
A	7899	2008	170	150000
B	1199	2003	197	150000
A	12300	2007	210	150000
A	37990	2014	140	20000
A	3995	2004	136	150000
A	5800	2007	109	150000
B	3200	2007	88	60000
A	50500	2014	204	20000
A	6200	2003	193	150000
A	4900	2001	224	150000
A	5200	2010	90	150000
A	5300	2006	140	150000
B	7450	2012	71	50000
A	11999	2010	170	150000
A	16850	2006	232	150000
B	2750	2001	140	150000
A	56500	2013	258	90000
B	5600	2007	125	100000
B	2450	2002	110	125000
A	13700	2012	170	150000
A	10200	2006	150	125000
A	4999	2004	204	150000
A	7500	2006	140	150000
A	2550	2004	64	125000
A	7900	2004	101	70000
A	29900	2013	204	70000
A	6300	2009	114	150000
B	16500	2015	105	5000
B	5500	2005	333	150000
B	7999	2004	218	150000
A	6399	2009	109	125000
B	2650	2006	54	150000
B	4900	2004	75	30000
B	2099	2006	77	150000
B	1290	2001	75	125000
A	21500	2011	204	150000
B	5800	2004	116	90000
B	7500	2001	179	150000
B	1250	2001	60	150000
B	4000	2006	135	125000
B	3444	2005	175	150000
B	5555	2007	64	90000
B	1250	2002	125	150000
B	8890	2010	125	20000
B	1750	2003	103	150000
A	8500	2009	110	125000
B	2750	2004	98	125000
B	10000	2007	179	150000
B	2699	2002	110	150000
A	3000	2006	105	150000
B	8990	2006	231	150000
A	4499	2002	179	150000
A	2500	2001	82	150000
A	9500	2007	140	125000
B	5200	2004	102	125000
A	3150	2001	101	150000
A	7000	2007	140	150000
A	1100	2003	101	150000
A	6800	2006	163	150000
A	6500	2004	150	150000
A	2000	2005	101	150000
B	3250	2007	68	125000
A	14500	2011	245	90000
B	2400	2001	75	70000
A	17000	2010	170	125000
A	16500	2011	136	125000
A	4990	2008	143	150000
A	4111	2005	139	150000
A	13800	2006	224	150000
B	1750	2002	110	150000
B	3200	2001	165	150000
A	44500	2009	500	150000
A	3450	2004	95	100000
B	13200	2003	170	125000
A	7900	2006	163	150000
A	4350	2003	143	150000
A	5500	2007	140	150000
B	7500	2003	146	125000
B	8500	2010	131	60000
B	8999	2003	170	125000
A	1200	2003	179	150000
A	7900	2006	163	150000
A	19200	2011	140	100000
B	1550	2001	60	150000
B	1999	2004	61	125000
B	13990	2011	160	50000
B	12800	2011	140	50000
B	2750	2007	59	125000
B	13990	2012	140	30000
B	2300	2003	75	125000
A	9900	2010	105	150000
B	6400	2003	163	125000
A	25000	2012	184	60000
B	10990	2013	86	20000
B	4444	2005	75	150000
A	4990	2002	184	150000
B	3500	2010	58	80000
B	16750	2004	228	100000
A	14950	2012	95	125000
B	21700	2014	150	20000
B	7700	2009	140	70000
A	15700	2013	105	50000
B	1690	2004	80	150000
B	1300	2003	72	150000
B	1300	2001	192	150000
B	1100	2001	58	150000
A	14990	2010	140	125000
B	9999	2007	201	150000
A	2100	2005	131	150000
A	3100	2005	68	125000
A	16200	2011	170	70000
B	12999	2006	218	125000
A	6500	2008	170	125000
A	5650	2002	163	150000
B	9500	2011	110	80000
B	1700	2004	75	150000
B	105000	2011	408	70000
C	2200	2005	143	150000
B	1750	2004	61	90000
B	7500	2006	147	50000
A	12990	2005	179	90000
B	5590	2002	170	150000
F	5999	2011	150	150000
B	2800	2001	140	150000
B	4690	2004	102	150000
A	14800	2005	300	150000
A	7250	2007	82	80000
A	9995	2010	140	125000
A	22999	2009	231	125000
B	13500	2009	200	150000
B	3400	2005	109	150000
A	5900	2008	114	125000
A	14950	2010	184	150000
B	6150	2008	111	125000
A	17300	2011	184	150000
A	12950	2010	170	125000
B	3450	2003	140	150000
B	3500	2001	192	150000
A	6900	2008	140	150000
B	4250	2007	84	80000
A	20500	2009	286	150000
A	39500	2015	190	10000
A	4500	2008	109	150000
B	1200	2002	56	150000
A	10900	2004	218	150000
A	3250	2008	68	150000
B	24000	2014	280	30000
B	3950	2004	101	150000
B	2950	2003	101	125000
B	11750	2010	122	50000
A	4900	2004	136	150000
A	2650	2005	131	150000
A	11990	2008	197	150000
A	9999	2007	171	150000
A	3450	2003	131	150000
A	6300	2006	140	150000
A	8800	2008	140	150000
A	3990	2003	121	150000
B	22500	2004	632	100000
B	14500	2010	170	125000
A	2000	2006	90	150000
B	3495	2005	90	100000
A	8000	2008	136	150000
A	1900	2003	107	100000
B	37500	2012	340	40000
B	32900	2007	420	125000
B	14800	2014	120	10000
B	6149	2011	87	50000
B	2500	2002	101	150000
B	6600	2002	224	150000
B	1750	2001	75	150000
C	5199	2005	200	150000
B	12500	2007	160	150000
A	24900	2013	170	70000
A	2950	2003	101	150000
A	15990	2008	131	125000
B	9750	2009	102	90000
B	5100	2003	218	150000
B	7499	2006	116	150000
B	1499	2002	101	150000
B	7400	2006	102	50000
A	13200	2008	170	150000
B	1970	2003	90	150000
B	2450	2002	73	125000
A	7200	2005	218	150000
B	1798	2003	82	150000
A	5800	2007	136	150000
B	3000	2001	231	150000
B	5200	2004	143	125000
B	10500	2003	224	125000
B	2500	2009	68	150000
B	4999	2005	125	125000
B	5899	2006	129	150000
B	5000	2005	116	150000
B	23900	2013	140	40000
A	38500	2014	245	60000
B	3500	2009	69	100000
A	11500	2009	150	90000
B	3000	2006	105	150000
B	8900	2004	192	70000
B	7790	2011	141	80000
B	4600	2002	170	150000
A	9290	2008	231	150000
B	9800	2004	170	125000
A	5300	2005	140	150000
B	1100	2001	58	150000
B	11900	2015	90	10000
B	8500	2003	180	150000
A	3905	2006	116	150000
B	1399	2001	58	150000
B	3950	2008	80	125000
B	8700	2011	125	100000
B	18199	2012	184	50000
B	1300	2001	60	125000
B	3690	2008	61	125000
A	6000	2007	140	150000
B	5400	2010	125	125000
B	4500	2009	70	100000
B	4150	2009	82	60000
A	7150	2011	90	100000
A	9850	2011	170	150000
A	3800	2003	136	150000
C	1400	2001	145	150000
A	7777	2010	106	80000
B	13249	2012	136	60000
B	3999	2006	88	90000
B	18000	2014	122	20000
A	12990	2009	190	150000
B	2200	2001	141	150000
B	7000	2008	80	150000
B	6950	2007	116	125000
A	2799	2003	179	150000
B	15900	2012	160	60000
A	28499	2011	202	125000
B	9850	2009	102	70000
B	3290	2002	116	125000
A	2450	2003	116	150000
A	6900	2007	140	150000
B	2650	2005	125	150000
B	3200	2002	220	150000
B	6249	2005	150	150000
B	10750	2008	184	150000
A	5899	2008	140	150000
B	6000	2012	75	30000
B	2150	2004	120	150000
A	24999	2012	170	40000
A	1498	2001	90	150000
A	3000	2001	116	150000
A	24370	2011	204	60000
B	7999	2009	95	100000
A	21500	2009	235	150000
B	6900	2009	140	150000
A	9750	2008	177	150000
B	2500	2006	105	150000
B	2490	2003	109	150000
A	7500	2007	197	150000
A	13999	2006	231	150000
A	7950	2008	239	150000
B	9500	2010	150	60000
B	3500	2003	136	100000
A	1100	2001	120	150000
B	2450	2001	125	150000
B	4990	2009	95	125000
A	2250	2003	1062	150000
B	1600	2003	64	150000
A	5450	2006	105	90000
A	16900	2016	90	5000
A	10300	2010	190	150000
A	11800	2007	170	90000
B	15400	2012	160	125000
B	6600	2009	140	150000
B	4200	2001	101	70000
B	4500	2004	90	150000
A	7777	2002	163	150000
A	3200	2004	163	150000
B	8000	2007	200	150000
B	6700	2011	75	70000
B	6000	2006	95	90000
B	2500	2004	103	125000
A	16999	2007	286	150000
B	6990	2003	102	80000
B	5990	2012	68	40000
A	8250	2007	105	125000
A	1950	2003	116	150000
A	3300	2007	68	150000
A	9999	2008	140	150000
A	2200	2004	122	150000
A	10400	2007	163	150000
A	9199	2006	140	150000
A	3850	2005	116	150000
B	2050	2004	109	150000
A	2950	2001	193	150000
B	6390	2009	68	30000
B	4950	2004	116	150000
A	10500	2011	105	90000
A	5990	2006	150	150000
A	11990	2011	170	150000
B	21500	2012	184	40000
A	6850	2008	170	125000
B	3250	2003	116	150000
A	7250	2010	109	100000
A	1200	2003	150	150000
B	24900	2010	271	90000
A	5500	2008	143	150000
F	5350	2006	108	100000
A	3750	2006	140	150000
B	6350	2007	209	150000
B	8600	2011	60	30000
A	3900	2002	122	150000
B	1399	2002	64	150000
B	13500	2011	122	40000
B	4250	2009	92	150000
A	13450	2011	116	40000
B	1200	2003	100	150000
B	20699	2010	231	150000
A	2800	2006	109	150000
A	27750	2010	245	100000
B	2800	2003	125	150000
C	3800	2003	170	150000
B	1700	2005	204	150000
A	35000	2012	313	80000
B	6450	2008	140	125000
B	3500	2005	147	150000
B	14490	2005	239	150000
A	1500	2003	64	150000
B	2000	2002	54	150000
A	1399	2001	150	150000
B	10200	2009	120	50000
B	7995	2005	150	125000
A	8100	2007	105	150000
A	6680	2008	75	80000
A	5900	2006	115	150000
B	9999	2005	150	100000
B	18500	2015	125	20000
A	13600	2008	170	150000
A	13000	2009	177	150000
A	5999	2010	90	150000
B	8579	2009	122	100000
A	10500	2006	163	150000
B	8450	2006	150	150000
A	2500	2004	139	150000
A	11299	2008	170	150000
A	22799	2015	150	20000
B	2800	2001	156	150000
A	16900	2010	239	100000
B	1550	2002	107	150000
B	4200	2009	69	70000
B	3790	2002	110	100000
A	4500	2007	163	150000
B	6495	2010	69	90000
A	13250	2012	105	60000
B	1950	2001	83	125000
B	1999	2001	110	150000
B	2200	2004	75	150000
B	3300	2005	125	150000
A	8700	2008	136	60000
B	7500	2008	122	150000
A	26900	2014	184	70000
B	22500	2006	387	125000
A	30990	2002	250	125000
B	1499	2005	116	150000
B	1500	2003	105	150000
B	4000	2005	105	125000
A	2499	2003	90	150000
A	47700	2015	179	20000
A	3950	2005	116	125000
B	7990	2006	150	150000
B	6500	2003	194	150000
B	13000	2009	126	50000
B	4500	2011	69	40000
A	28900	2013	177	40000
A	9499	2012	75	60000
A	5200	2003	204	150000
A	2300	2001	136	150000
A	2699	2002	150	150000
A	15900	2013	109	150000
A	6590	2009	105	125000
B	14000	2009	200	90000
B	9050	2012	70	100000
B	4500	2004	165	125000
A	21000	2006	207	150000
B	12000	2011	86	20000
B	7850	2005	177	150000
A	9000	2008	170	150000
B	1100	2003	82	150000
A	6350	2003	122	125000
B	12499	2004	231	125000
A	8500	2011	131	125000
B	9200	2008	160	125000
B	4200	2005	90	125000
A	1299	2003	82	150000
B	3200	2008	55	100000
B	41500	2007	381	150000
A	19500	2011	101	80000
B	12499	2013	125	30000
B	12950	2010	120	50000
B	7800	2006	129	20000
B	4500	2006	65	150000
B	6750	2008	122	150000
B	19600	2010	160	40000
A	21500	2009	231	150000
B	3700	2008	80	150000
B	19550	2012	265	50000
B	5200	2009	65	20000
B	1800	2006	52	90000
A	3990	2001	85	150000
B	2499	2002	136	150000
A	23000	2011	215	100000
B	8300	2005	170	150000
C	7600	2003	179	150000
A	27650	2009	240	150000
A	5200	2008	177	150000
B	4200	2010	69	80000
A	7600	2007	211	150000
A	7900	2007	177	150000
B	4200	2003	82	150000
B	5999	2011	85	100000
B	5990	2005	95	100000
B	6799	2012	71	30000
B	21999	2012	160	40000
B	25500	2016	125	5000
A	10599	2009	110	90000
A	8500	2011	105	150000
B	13500	2012	105	80000
B	3000	2004	122	150000
B	26900	2013	156	20000
B	3500	2005	75	70000
A	8750	2007	170	5000
A	9999	2007	170	150000
B	10000	2009	122	125000
B	15999	2009	170	90000
A	6990	2007	140	150000
B	3890	2006	88	70000
B	12500	2009	201	90000
A	22300	2012	170	30000
A	3900	2006	143	150000
B	1900	2004	60	100000
A	12000	2012	90	60000
A	2249	2002	121	150000
A	7000	2006	231	150000
A	3800	2002	131	150000
C	4500	2001	230	150000
B	2750	2001	125	150000
B	18500	2007	280	125000
A	4000	2001	163	150000
A	11999	2012	105	70000
A	6750	2007	150	150000
A	15600	2009	170	125000
A	4499	2002	131	150000
B	11999	2008	160	30000
A	3550	2006	170	150000
B	54500	2010	345	40000
A	10800	2003	184	150000
A	15150	2012	116	125000
A	3500	2008	150	150000
B	4250	2003	116	100000
A	14900	2012	143	90000
B	4099	2006	140	150000
A	10950	2004	174	125000
A	3000	2003	94	150000
B	9500	2003	231	150000
B	3100	2004	116	150000
A	3955	2005	163	150000
A	19650	2011	136	60000
B	3000	2007	68	150000
C	3950	2005	158	150000
B	5900	2009	60	20000
A	3000	2005	120	150000
A	3650	2003	102	150000
A	3500	2001	102	150000
A	9800	2007	105	125000
B	19900	2007	420	150000
B	7790	2004	131	150000
B	2990	2003	155	150000
A	11500	2006	174	150000
A	5300	2004	131	150000
B	1899	2005	69	150000
B	5500	2012	69	20000
A	41900	2006	224	150000
B	5399	2006	140	125000
A	8490	2007	105	100000
A	6500	2005	122	150000
B	25900	2011	218	80000
A	1099	2001	140	150000
B	3799	2010	65	70000
B	12900	2002	290	40000
A	3899	2006	150	150000
B	5200	2009	86	90000
B	3650	2001	75	80000
B	5850	2009	60	30000
A	7000	2010	109	150000
A	2190	2003	131	150000
B	3500	2007	120	90000
A	6400	2006	105	150000
B	3999	2001	190	150000
A	4300	2005	175	100000
F	4555	2007	94	150000
B	10400	2003	200	125000
B	6500	2010	82	100000
A	6950	2005	179	150000
B	7600	2005	218	150000
A	5450	2008	90	100000
B	2800	2004	60	80000
B	2666	2004	60	125000
A	24000	2012	204	150000
A	4600	2004	101	150000
B	3850	2009	65	100000
A	21800	2006	224	150000
B	6250	2005	90	60000
A	7700	2008	105	125000
B	14900	2010	122	40000
B	17500	2008	306	125000
A	21700	2011	163	150000
A	2199	2005	120	150000
B	3790	2004	116	150000
B	5000	2005	136	100000
B	1200	2001	75	150000
A	20000	2012	170	60000
A	18500	2014	150	30000
A	6290	2005	224	150000
A	8000	2006	179	150000
B	1150	2001	60	150000
A	27900	2013	204	30000
A	1900	2002	101	150000
A	15200	2011	150	100000
C	7999	2004	163	150000
A	3550	2002	131	150000
A	6250	2006	136	150000
A	3999	2008	109	150000
B	4750	2003	143	80000
A	8450	2008	140	150000
B	2480	2005	69	150000
B	4199	2006	87	100000
B	1900	2002	60	100000
B	6750	2001	170	150000
A	13200	2010	143	90000
B	1750	2001	60	60000
B	10780	2004	231	150000
B	6500	2004	102	60000
A	4390	2008	80	125000
A	6900	2008	116	150000
A	16800	2006	272	125000
B	13300	2009	120	90000
A	14000	2007	140	90000
B	1350	2003	116	150000
B	8500	2001	273	150000
B	7100	2007	170	150000
A	4800	2004	120	150000
A	4700	2010	75	80000
A	19500	2012	140	70000
B	3300	2004	118	5000
B	3899	2006	64	100000
B	15490	2009	325	150000
B	8500	2004	170	150000
B	12000	2015	75	5000
A	1999	2003	110	150000
A	4100	2005	116	150000
B	6500	2003	129	60000
A	23000	2010	204	125000
B	1850	2001	150	150000
A	25990	2010	224	150000
B	17500	2004	343	150000
A	13600	2011	140	50000
B	1900	2004	88	150000
A	1199	2002	125	150000
B	1899	2005	75	125000
B	9900	2009	116	50000
A	3500	2004	90	150000
B	5400	2008	101	150000
B	21900	2003	350	150000
B	2000	2001	101	150000
B	15000	2009	179	125000
B	2000	2003	65	150000
B	1850	2003	94	90000
A	8500	2008	143	150000
A	5800	2003	163	150000
A	17350	2009	224	150000
A	26500	2013	177	40000
A	2599	2004	136	150000
B	4350	2008	116	150000
A	4000	2002	116	150000
A	2450	2004	75	150000
B	5000	2009	68	60000
A	17500	2009	143	150000
A	17500	2011	140	80000
B	5200	2011	69	90000
A	5950	2003	150	150000
A	8494	2008	170	150000
B	9000	2012	105	50000
B	8300	2011	109	40000
B	13500	2013	105	30000
B	17500	2008	200	60000
B	2222	2004	81	150000
B	2990	2003	101	125000
A	4000	2002	116	150000
B	3400	2003	145	70000
B	2600	2006	110	150000
A	11990	2012	105	125000
B	4250	2005	75	150000
B	15900	2009	160	70000
A	21500	2013	184	80000
B	2700	2002	101	150000
B	5200	2004	198	150000
B	1699	2004	60	150000
A	6799	2002	184	150000
B	15800	2013	86	20000
A	6500	2005	177	150000
F	6500	2007	109	125000
B	4500	2008	140	60000
B	1200	2001	58	150000
A	27300	2011	179	150000
A	4500	2007	105	150000
A	28500	2010	265	100000
A	4900	2004	140	150000
B	9990	2014	75	30000
A	2300	2004	102	150000
B	19900	2010	292	90000
B	9500	2015	60	10000
A	7999	2009	109	60000
A	5700	2009	106	100000
B	5300	2009	86	150000
B	2750	2004	75	125000
E	21210	2016	99	5000
B	2000	2004	155	150000
A	6000	2005	101	125000
B	2180	2004	60	80000
B	7400	2009	80	70000
A	6500	2006	140	150000
B	8900	2001	218	150000
B	1990	2003	83	125000
A	3450	2006	121	150000
A	2700	2002	110	150000
A	25200	2012	163	70000
B	2300	2002	75	150000
A	2000	2010	140	150000
A	6200	2005	140	150000
B	1250	2001	58	150000
B	18299	2009	184	100000
B	7000	2007	129	150000
A	6499	2006	179	150000
B	1450	2002	107	150000
B	6250	2009	160	125000
A	8599	2006	140	150000
B	1300	2001	75	150000
A	7750	2010	105	20000
B	1450	2001	58	80000
B	1700	2002	140	150000
B	2450	2006	60	150000
A	2100	2005	130	150000
A	16375	2011	140	50000
B	14000	2002	147	125000
A	12000	2008	171	150000
B	31900	2011	306	125000
A	3950	2007	90	150000
A	12300	2009	136	90000
A	11900	2006	155	80000
B	1800	2004	95	100000
B	1400	2001	101	125000
B	16200	2011	185	50000
A	7000	2007	143	150000
B	29999	2012	211	30000
A	3100	2005	140	150000
B	4995	2009	63	80000
B	5800	2003	102	125000
B	4990	2009	87	30000
B	1890	2002	60	150000
A	1933	2004	69	150000
B	13900	2008	184	60000
B	4600	2007	140	150000
B	1799	2005	60	80000
B	2599	2002	75	150000
A	25450	2013	177	50000
B	17900	2014	160	10000
B	7500	2007	110	125000
B	22000	2014	122	20000
B	2000	2002	75	150000
B	1100	2003	109	150000
A	2700	2004	100	150000
A	29999	2008	286	125000
A	10650	2008	140	150000
B	9800	2001	286	150000
A	4900	2003	163	150000
B	2900	2006	60	50000
A	15000	2009	170	125000
B	5700	2008	69	70000
A	1900	2006	86	150000
B	2750	2004	75	150000
B	1480	2003	58	150000
A	8450	2004	150	125000
B	6900	2003	250	150000
A	28699	2013	177	60000
A	4700	2004	170	150000
C	1999	2001	105	150000
F	2950	2008	60	150000
B	4700	2002	142	125000
A	4700	2002	143	150000
B	10800	2013	101	30000
B	1150	2003	60	150000
B	10490	2010	102	60000
B	2600	2004	69	150000
B	7900	2009	116	100000
A	3800	2005	101	150000
A	3000	2007	131	150000
B	6850	2012	69	50000
A	5490	2006	105	150000
A	13000	2005	177	150000
A	22900	2011	170	80000
A	2900	2005	68	125000
A	19500	2011	204	125000
B	8000	2001	197	70000
A	9500	2014	105	60000
B	5500	2004	90	80000
A	7400	2002	109	125000
B	12465	2006	218	125000
A	13900	2015	107	20000
B	7500	2005	150	125000
A	6390	2010	140	150000
B	8999	2006	150	80000
B	7500	2010	69	70000
A	4500	2002	90	60000
B	2699	2005	60	90000
B	11250	2006	232	100000
B	5800	2005	143	150000
B	1750	2003	58	100000
B	1700	2003	101	150000
B	2999	2001	197	150000
A	13200	2010	163	125000
B	4850	2005	90	150000
B	3999	2002	116	100000
B	1350	2002	102	125000
B	13900	2012	169	50000
A	7900	2003	163	150000
A	11500	2011	163	150000
A	6900	2008	143	150000
B	6999	2004	163	90000
A	3400	2001	131	150000
B	3990	2003	110	125000
A	8000	2006	136	100000
B	13999	2014	182	30000
B	1400	2002	75	150000
B	7999	2012	69	60000
A	12499	2007	177	90000
B	11500	2005	200	150000
B	2999	2005	92	150000
A	10450	2009	140	150000
A	2999	2001	116	150000
A	4250	2007	69	150000
B	2390	2004	116	125000
B	2090	2002	54	125000
B	9299	2009	122	80000
B	7490	2004	192	150000
B	27500	2014	220	40000
B	13450	2008	160	90000
B	4150	2009	68	50000
A	8900	2005	177	150000
B	13850	2015	82	20000
A	2900	2004	140	150000
A	1500	2002	102	150000
B	3700	2007	54	60000
A	3250	2007	131	150000
B	19900	2009	385	150000
B	1250	2002	60	150000
A	10950	2012	116	70000
A	16499	2010	245	125000
B	3000	2003	113	20000
A	3200	2004	90	150000
A	7850	2008	140	150000
B	2350	2005	135	150000
B	4900	2007	124	150000
A	16900	2006	130	150000
B	5650	2006	140	100000
A	22490	2013	165	50000
B	1299	2002	105	150000
B	4400	2003	110	150000
A	8700	2006	170	125000
B	7680	2012	60	30000
A	15700	2013	131	90000
A	60000	2014	381	40000
A	27500	2013	170	50000
A	18950	2010	170	125000
B	3699	2004	75	125000
B	7990	2005	150	150000
A	3900	2002	90	150000
B	4500	2004	110	70000
A	10499	2002	205	150000
B	15750	2010	160	70000
A	23900	2011	170	150000
B	5050	2010	82	125000
B	8000	2004	256	125000
B	1050	2001	75	150000
B	7600	2003	190	150000
B	10250	2013	86	30000
B	3700	2001	170	150000
B	2350	2003	113	150000
B	8500	2001	170	5000
B	3290	2007	95	150000
B	3900	2002	102	125000
A	2100	2002	128	150000
A	9500	2010	105	150000
B	5650	2010	80	150000
B	10500	2008	160	150000
B	9500	2011	122	60000
A	5100	2008	109	150000
A	17500	2011	170	150000
B	3900	2006	80	150000
B	6500	2002	179	150000
B	4800	2001	75	50000
B	9750	2007	184	150000
A	9950	2008	143	150000
A	13000	2008	200	60000
E	29500	2009	279	125000
A	9200	2008	140	150000
B	2800	2002	64	125000
A	3100	2005	150	150000
A	27500	2012	170	70000
B	3999	2008	92	150000
B	8650	2007	116	125000
A	11999	2012	105	70000
B	4290	2008	68	70000
B	4500	2004	116	125000
A	6950	2008	179	150000
A	3600	2003	116	150000
B	4000	2007	125	125000
B	13500	2010	143	50000
B	1600	2002	170	125000
B	2999	2004	54	125000
A	6700	2010	136	150000
A	3799	2002	131	150000
B	2850	2004	75	150000
A	13500	2009	150	150000
B	4700	2008	60	70000
B	2100	2002	116	150000
A	6150	2006	140	150000
B	4799	2004	155	150000
A	4600	2006	143	150000
A	10000	2011	140	100000
B	2500	2008	69	150000
B	1200	2002	159	125000
B	2850	2003	110	150000
B	25000	2008	400	100000
A	10800	2013	128	80000
A	12690	2012	136	50000
A	8999	2007	170	150000
C	7999	2003	333	150000
B	2700	2001	147	150000
A	26900	2013	184	90000
B	2990	2004	125	150000
A	29891	2012	204	30000
A	15950	2013	178	50000
B	13500	2008	292	150000
B	2540	2004	80	100000
A	24999	2013	184	30000
B	6250	2007	69	60000
B	6667	2011	82	125000
B	16900	2011	122	30000
A	3000	2004	136	150000
B	12000	2006	272	150000
B	5999	2001	170	150000
B	4700	2011	61	40000
A	7500	2006	122	150000
A	5300	2002	150	150000
B	12900	2006	218	150000
B	1800	2003	75	150000
B	1750	2001	163	150000
A	7700	2008	105	150000
B	19999	2009	211	125000
B	3550	2003	101	150000
B	7500	2001	400	150000
B	4999	2007	80	100000
A	3298	2001	116	150000
B	9200	2007	129	150000
A	17450	2008	190	150000
A	3600	2008	131	150000
A	9000	2010	204	90000
B	4900	2008	80	125000
A	28500	2013	140	40000
B	4400	2005	163	150000
A	3000	2001	101	150000
A	5900	2007	140	150000
A	4500	2009	131	150000
B	3400	2004	193	150000
B	24900	2011	184	20000
A	19700	2010	170	150000
B	3398	2007	54	90000
B	6500	2010	135	100000
B	8700	2010	80	60000
B	12800	2012	86	40000
A	5650	2006	163	150000
B	5300	2009	80	150000
A	1799	2001	150	150000
B	3500	2007	86	150000
B	8190	2010	122	80000
A	8990	2011	140	150000
A	18500	2014	105	20000
A	2990	2004	69	150000
A	38470	2014	170	60000
B	2999	2004	116	150000
A	11790	2011	111	100000
B	5000	2009	122	150000
A	6200	2006	140	150000
B	1650	2003	69	70000
A	9999	2010	110	125000
A	20500	2012	136	60000
B	1850	2005	54	150000
B	6400	2010	105	30000
B	7800	2007	131	150000
A	7299	2005	163	150000
A	6900	2006	163	150000
A	4399	2008	69	150000
B	3400	2004	125	150000
A	7000	2006	177	150000
A	10500	2012	105	80000
A	7190	2007	163	150000
A	5500	2008	90	150000
B	3700	2005	92	125000
C	2450	2005	80	150000
B	1800	2002	75	150000
A	17990	2012	136	80000
A	4760	2006	69	150000
B	9700	2002	204	90000
B	17990	2008	218	70000
B	22000	2013	156	30000
A	9900	2008	170	150000
B	6200	2007	204	150000
B	27990	2015	220	20000
A	12500	2007	143	150000
B	11800	2010	143	125000
B	10500	2007	210	150000
B	7400	2007	80	125000
B	2900	2001	170	150000
A	7800	2005	140	150000
A	6900	2007	105	150000
A	11000	2010	179	80000
A	8900	2005	150	90000
A	3800	2007	120	150000
B	16500	2011	184	80000
B	12999	2010	201	60000
A	24900	2011	170	70000
A	16200	2009	177	125000
B	8000	2008	140	150000
B	8750	2007	129	90000
B	9800	2009	86	60000
B	3900	2005	90	80000
B	2950	2007	97	100000
B	64999	2004	355	60000
A	16500	2010	177	125000
A	7900	2011	109	150000
A	10900	2006	136	60000
B	17490	2009	170	60000
A	5500	2005	140	150000
B	25498	2011	354	90000
A	7500	2010	150	150000
B	8000	2003	143	40000
B	2499	2006	82	100000
A	2000	2005	90	150000
B	5200	2005	116	150000
B	3000	2002	192	150000
B	2500	2001	60	70000
B	11999	2011	122	60000
B	6999	2004	170	150000
B	3999	2005	110	150000
B	11500	2008	152	90000
A	2900	2002	116	150000
A	4499	2004	140	150000
A	6490	2006	116	150000
C	5990	2006	193	150000
B	2500	2007	68	150000
B	1699	2004	125	125000
B	2690	2005	75	150000
B	5900	2009	69	60000
A	16800	2008	190	125000
A	13750	2008	170	100000
A	7900	2007	105	150000
B	2150	2003	75	150000
A	2850	2003	100	150000
B	6850	2001	170	150000
B	2000	2002	98	125000
B	3999	2003	131	150000
B	30900	2011	306	70000
B	2500	2006	110	150000
B	4000	2005	75	150000
A	3999	2005	140	150000
A	6250	2007	150	150000
B	14500	2011	178	50000
A	9000	2009	110	150000
B	1900	2003	75	150000
B	7869	2008	122	100000
B	11950	2015	69	10000
B	20800	2013	211	80000
A	3000	2004	131	150000
A	19500	2014	140	90000
B	4895	2010	75	100000
A	15900	2009	231	150000
B	1750	2004	60	150000
B	6500	2014	105	10000
A	10300	2009	105	125000
A	6300	2009	114	150000
A	4100	2006	69	150000
A	3999	2003	131	150000
A	3200	2007	140	150000
B	1800	2001	58	150000
A	9968	2005	185	150000
B	2000	2005	75	125000
B	1400	2001	75	150000
A	17100	2013	105	70000
B	2000	2002	54	90000
B	8900	2007	209	150000
A	11900	2006	179	150000
A	29000	2011	204	80000
A	5000	2004	122	150000
B	3550	2006	87	60000
A	3950	2008	143	150000
A	1900	2003	69	125000
B	10800	2009	160	125000
A	4499	2002	163	150000
B	1599	2003	116	150000
B	3200	2007	103	125000
B	1750	2002	101	150000
B	3500	2006	75	150000
C	8499	2001	231	150000
A	4400	2001	179	150000
B	36500	2014	245	30000
B	2600	2006	65	150000
B	2790	2002	102	150000
A	36999	2014	177	30000
B	3900	2005	102	150000
B	4500	2005	116	150000
B	10500	2010	125	150000
B	3250	2003	135	70000
B	1950	2003	80	150000
B	3499	2001	170	150000
B	2300	2005	61	125000
A	3990	2004	140	150000
B	12999	2012	179	90000
A	9600	2011	140	150000
A	3800	2003	105	150000
A	17500	2009	170	125000
A	13900	2011	184	150000
A	4333	2004	150	150000
A	5850	2005	140	150000
B	4500	2008	92	90000
B	6300	2004	80	60000
A	10500	2007	105	150000
A	5000	2007	109	150000
A	16333	2009	175	125000
B	3800	2004	75	90000
A	14300	2012	131	50000
B	4700	2008	90	150000
B	12850	2009	174	80000
B	12800	2006	250	150000
A	8999	2008	179	150000
B	25555	2007	514	100000
A	14000	2012	211	90000
A	17500	2007	232	150000
B	5500	2003	220	150000
A	33000	2007	174	150000
B	11900	2009	143	10000
B	1899	2001	116	150000
B	25800	2014	160	30000
A	10500	2006	170	150000
B	12800	2009	140	90000
A	16850	2007	102	150000
B	10999	2008	160	90000
A	3777	2004	140	150000
A	6900	2007	143	150000
B	6500	2008	80	100000
B	15400	2014	170	30000
